20129,32.40,76.73
20131,27.60,77.70
20133,32.60,79.50
20135,31.45,79.15
20137,28.00,77.17
20139,29.90,78.40
20141,29.35,79.05
20143,29.35,79.05
20145,31.45,79.90
20147,28.00,77.17
20149,28.75,78.05
20151,32.50,80.30
20153,29.30,76.80
20155,32.50,80.30
20157,28.30,78.60
20159,31.45,79.90
20161,28.75,78.05
20163,29.73,78.67
20165,31.45,79.90
20167,30.40,79.50
20169,29.35,79.05
20171,31.45,78.40
20173,32.55,79.90
20175,33.65,79.10
20177,28.75,78.05
20179,29.90,77.35
20181,29.70,76.43
20183,28.30,78.60
20185,31.45,79.90
20187,31.15,75.45
20189,33.65,79.10
20191,33.40,80.53
20193,29.90,77.35
20195,30.45,78.70
20197,28.75,78.05
20199,29.90,76.25
20201,27.95,78.15
20203,31.45,78.40
20205,32.60,79.50
20207,32.60,79.50
20209,28.10,77.63
21001,34.20,76.60
21003,34.40,77.45
21005,33.20,76.05
21007,33.25,78.05
21009,34.20,76.60
21011,33.00,75.15
21013,34.40,74.00
21015,30.50,74.93
21017,32.20,75.50
21019,32.63,74.53
21021,33.20,76.05
21023,32.20,75.50
21025,33.80,74.80
21027,33.10,76.73
21029,34.20,76.60
21031,34.40,77.45
21033,34.60,78.30
21035,36.63,78.63
21037,30.70,74.90
21039,35.00,79.05
21041,31.15,75.25
21043,33.80,74.80
21045,33.20,76.05
21047,34.60,78.30
21049,33.00,75.15
21051,33.80,74.80
21053,35.35,76.15
21055,33.30,77.90
21057,34.20,76.60
21059,32.65,77.45
21061,34.20,76.60
21063,33.80,74.80
21065,33.00,75.15
21067,32.20,75.50
21069,33.00,75.15
21071,33.80,74.80
21073,32.20,75.50
21075,35.97,79.23
21077,31.15,75.25
21079,33.00,75.15
21081,32.20,75.50
21083,36.25,78.95
21085,34.40,77.45
21087,34.20,76.60
21089,32.40,74.50
21091,32.50,76.70
21093,32.35,75.95
21095,33.30,73.15
21097,32.20,75.50
21099,34.20,76.60
21101,32.65,77.45
21103,32.20,75.50
21105,35.97,79.23
21107,34.60,78.30
21109,33.00,75.15
21111,31.75,75.60
21113,32.20,75.50
21115,33.80,74.80
21117,30.70,74.90
21119,33.80,74.80
21121,33.80,74.80
21123,34.20,76.60
21125,33.80,74.80
21127,33.45,74.70
21129,33.80,74.80
21131,33.80,74.80
21133,33.30,73.15
21135,32.33,74.83
21137,33.40,75.63
21139,33.30,77.90
21141,34.40,77.45
21143,34.60,78.30
21145,33.30,77.90
21147,33.80,74.80
21149,34.60,78.30
21151,33.00,75.15
21153,33.80,74.80
21155,33.20,76.05
21157,34.60,78.30
21159,33.45,74.70
21161,31.73,74.87
21163,32.35,75.95
21165,33.00,75.15
21167,32.20,75.50
21169,34.20,76.60
21171,34.20,76.60
21173,33.00,75.15
21175,33.80,74.80
21177,34.40,77.45
21179,33.20,76.05
21181,32.20,75.50
21183,34.40,77.45
21185,32.17,75.70
21187,32.20,75.50
21189,33.80,74.80
21191,30.70,74.90
21193,33.80,74.80
21195,33.23,73.63
21197,33.00,75.15
21199,33.40,75.63
21201,32.20,75.50
21203,33.00,75.15
21205,33.00,75.15
21207,34.00,75.70
21209,32.20,75.50
21211,33.20,76.05
21213,34.40,77.45
21215,33.20,76.05
21217,34.20,76.60
21219,34.60,78.30
21221,36.00,78.15
21223,31.15,75.25
21225,32.43,77.47
21227,34.40,77.45
21229,33.20,76.05
21231,34.00,75.70
21233,34.60,78.30
21235,33.80,74.80
21237,33.80,74.80
21239,32.20,75.50
22001,50.63,82.23
22003,49.95,82.25
22005,51.73,82.10
22007,52.60,82.30
22009,49.35,81.95
22011,48.83,82.27
22013,45.75,81.95
22015,44.53,81.53
22017,44.05,81.45
22019,50.63,82.67
22021,46.67,82.00
22023,52.20,82.70
22025,46.67,82.00
22027,44.77,81.73
22029,47.23,81.83
22031,47.10,82.23
22033,51.73,82.10
22035,44.17,81.87
22037,48.60,81.45
22039,49.95,82.25
22041,46.67,82.00
22043,47.10,81.95
22045,51.60,82.25
22047,51.73,82.10
22049,45.50,81.70
22051,53.20,82.40
22053,49.95,82.25
22055,50.63,82.23
22057,52.60,82.30
22059,47.10,81.95
22061,45.50,81.70
22063,51.60,82.05
22065,45.70,81.70
22067,44.63,81.83
22069,47.00,82.00
22071,51.60,82.05
22073,45.65,81.90
22075,53.20,82.40
22077,50.23,82.03
22079,49.23,82.13
22081,46.43,81.93
22083,45.65,81.90
22085,47.10,82.23
22087,53.20,82.40
22089,53.20,82.40
22091,48.60,81.45
22093,53.20,82.40
22095,51.60,82.05
22097,50.23,82.03
22099,50.23,82.03
22101,52.60,82.30
22103,50.97,81.77
22105,48.23,81.23
22107,46.50,81.65
22109,52.60,82.30
22111,44.17,81.70
22113,51.60,82.25
22115,48.80,82.25
22117,49.07,81.23
22119,44.10,81.47
22121,51.00,81.95
22123,44.20,81.90
22125,48.63,81.70
22127,47.33,81.93
23001,18.70,67.40
23003,13.75,65.95
23005,18.70,67.40
23007,13.75,65.95
23009,18.70,67.40
23011,18.70,67.40
23013,20.60,67.30
23015,18.70,67.40
23017,13.87,65.40
23019,13.75,65.95
23021,13.75,65.95
23023,18.70,67.40
23025,13.75,65.95
23027,18.70,67.40
23029,16.03,66.40
23031,19.10,67.70
24001,28.34,71.32
24003,33.73,77.00
24005,31.80,75.83
24009,34.75,77.60
24011,34.40,77.45
24013,30.55,74.95
24015,31.20,75.53
24017,34.07,76.73
24019,35.55,77.55
24021,31.03,74.70
24023,28.88,70.88
24025,30.23,74.80
24027,33.00,76.70
24029,32.75,76.55
24031,32.90,76.13
24033,33.48,76.50
24035,34.40,77.45
24037,35.20,77.60
24039,36.10,77.50
24041,34.40,77.45
24043,30.33,73.77
24045,35.23,77.27
24047,35.35,77.10
24510,33.00,76.70
25001,28.60,71.40
25003,21.03,68.17
25005,26.87,71.23
25007,28.60,71.40
25009,24.17,70.17
25011,21.23,68.53
25013,23.72,70.05
25015,22.65,69.45
25017,24.17,70.17
25019,28.60,71.40
25021,26.87,71.23
25023,26.30,71.10
25025,26.30,71.10
25027,26.07,71.30
26001,18.60,67.50
26003,16.40,65.40
26005,24.10,71.50
26007,18.60,67.50
26009,19.30,67.55
26011,20.50,69.03
26013,13.60,65.40
26015,23.55,71.30
26017,21.45,69.80
26019,20.00,67.60
26021,24.10,71.50
26023,23.55,71.30
26025,23.55,71.30
26027,24.10,71.50
26029,19.30,67.55
26031,19.30,67.55
26033,16.40,65.40
26035,19.83,68.20
26037,21.95,70.30
26039,19.30,67.55
26041,15.00,65.40
26043,13.80,66.30
26045,23.00,71.10
26047,19.30,67.55
26049,22.77,70.90
26051,20.50,69.03
26053,12.95,66.10
26055,20.00,67.60
26057,20.90,69.50
26059,23.15,71.30
26061,13.60,65.40
26063,22.00,70.10
26065,23.15,71.30
26067,22.67,70.70
26069,18.60,67.50
26071,13.80,66.30
26073,20.90,69.50
26075,23.15,71.30
26077,23.55,71.30
26079,20.00,67.60
26081,22.40,70.03
26083,13.60,65.40
26085,21.03,68.73
26087,22.65,70.80
26089,20.00,67.60
26091,23.90,71.97
26093,23.15,71.30
26095,16.40,65.40
26097,16.40,65.40
26099,23.30,71.50
26101,20.00,67.60
26103,15.00,65.40
26105,21.10,68.35
26107,21.55,69.30
26109,14.67,66.00
26111,20.90,69.50
26113,20.00,67.60
26115,24.35,72.40
26117,22.40,70.03
26119,18.60,67.50
26121,23.15,70.30
26123,22.20,69.10
26125,23.30,71.50
26127,22.20,69.10
26129,18.60,67.50
26131,13.60,65.40
26133,21.03,68.73
26135,18.60,67.50
26137,19.30,67.55
26139,23.15,70.30
26141,18.60,67.50
26143,19.30,67.55
26145,22.07,70.37
26147,22.65,70.80
26149,23.55,71.30
